Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleType,SaleCondition,SalePrice
192,0.493288017,RL,0.32617477,-0.378018965,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,0.667269616,2.697487289,0.02424243,0.926804047,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.154431952,TA,TA,CBlock,TA,TA,No,ALQ,0.722302545,Unf,-1.116416302,-0.720849808,GasA,Gd,Y,SBrkr,-1.336521644,1.145928378,0.092951197,1.175170636,-0.240978467,-1.024821705,1.283688272,1.382399626,Gd,0.389787243,Typ,-1.026988951,Attchd,-0.263517068,Fin,0.273739541,0.102606544,TA,TA,Y,-0.950010987,0.543324201,-0.068282341,-0.61357209,WD,Normal,184000
193,-1.163868859,RL,0.013002279,-0.015679955,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.667269616,-0.477223093,0.918196202,0.684619427,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,Gd,TA,PConc,Gd,TA,Av,GLQ,0.654684266,Unf,0.780858423,0.863942218,GasA,Ex,Y,SBrkr,0.81869153,-0.871155819,-0.00597625,1.175170636,-0.240978467,0.796972968,-0.77342657,0.170694725,Gd,-0.234546787,Typ,-1.026988951,Attchd,0.830055268,Fin,0.273739541,0.886640111,TA,TA,Y,-0.950010987,0.584339533,0.987151737,0.892015954,WD,Normal,192000
194,1.68690397,RM,-2.496266213,-2.431033605,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,0.667269616,-0.477223093,1.083743197,0.926804047,Gable,CompShg,VinylSd,VinylSd,Stone,0.917127545,Gd,TA,PConc,Gd,TA,No,Unf,-1.352699498,Unf,0.935060155,-0.138251904,GasA,Ex,Y,SBrkr,-0.39961171,1.142035236,0.526594298,-0.838578727,-0.240978467,0.796972968,-0.77342657,0.170694725,Gd,0.389787243,Maj1,-1.026988951,Detchd,1.032568664,Unf,0.273739541,-0.370016302,TA,TA,Y,-0.950010987,0.64572136,-0.444737988,-1.368400111,WD,Normal,130000
195,-1.163868859,RL,-0.347061773,-0.454599294,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.782903446,1.263007318,0.02424243,-0.623177521,Hip,CompShg,HdBoard,HdBoard,None,-0.821808876,TA,TA,CBlock,TA,TA,Av,ALQ,0.446695109,Unf,0.04240358,-0.384961509,GasA,TA,Y,SBrkr,-0.769472343,-0.871155819,-1.516287752,-0.838578727,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,-0.947037233,Typ,-1.026988951,Detchd,0.425028477,Unf,-1.047567381,-0.501231278,TA,TA,Y,-0.950010987,-1.070939959,-0.444737988,0.139917774,WD,Normal,127000
196,1.68690397,RL,-2.496266213,-2.618218703,Pave,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,-0.042179473,0.440400473,0.156680026,-0.429429825,Gable,CompShg,Plywood,Brk Cmn,None,-0.821808876,TA,TA,CBlock,Gd,TA,No,ALQ,0.661077613,Unf,-0.419827251,-0.406260504,GasA,TA,Y,SBrkr,-0.803105865,1.101411654,0.045953001,-0.838578727,-0.240978467,0.796972968,1.283688272,0.170694725,TA,0.389787243,Typ,0.783736099,Attchd,-0.101506352,Unf,0.273739541,-0.094746738,TA,TA,Y,0.827108534,-1.070939959,0.294523839,0.892015954,WD,Normal,148500
197,-1.163868859,RL,0.468658472,0.068092749,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,0.667269616,-0.477223093,1.183071394,1.072114819,Hip,CompShg,CemntBd,CmentBd,Stone,1.233046407,Ex,TA,PConc,Ex,TA,No,GLQ,1.108659443,Unf,0.303639423,1.46023714,GasA,Ex,Y,SBrkr,1.39271736,-0.871155819,0.55630409,1.175170636,-0.240978467,0.796972968,-0.77342657,0.170694725,Ex,0.946055733,Typ,0.783736099,Attchd,1.154076701,Fin,1.75911355,1.381022195,TA,TA,Y,1.043297607,1.226511091,0.987151737,-0.61357209,New,Partial,311872
198,0.787410927,RL,3.369930105,2.020566604,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,1.350462264,-1.51988773,-1.763665115,0.248687111,Gable,CompShg,Stucco,Stucco,None,-0.821808876,Gd,Gd,PConc,TA,TA,No,GLQ,1.050615948,LwQ,-0.928520576,0.715816417,GasA,Gd,Y,SBrkr,0.661365593,1.255918446,2.328783051,1.175170636,3.947456785,0.796972968,-0.77342657,1.382399626,Gd,0.946055733,Typ,0.783736099,Detchd,-2.450661741,Unf,0.273739541,1.417501454,TA,TA,Y,-0.950010987,0.232023211,-1.251784371,-1.368400111,WD,Abnorml,235000
199,0.787410927,RM,0.960255513,-0.957329688,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,-0.042179473,0.440400473,-1.962321508,-1.688789848,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.821808876,TA,TA,CBlock,TA,TA,No,Unf,-1.352699498,Unf,0.587873342,-0.647033008,GasA,Ex,Y,SBrkr,-0.537247896,1.185787901,1.324556238,-0.838578727,-0.240978467,-1.024821705,-0.77342657,2.577548463,TA,0.946055733,Typ,-1.026988951,NA,-2.329153704,NA,-2.151943886,-2.537644317,NA,NA,Y,-0.950010987,1.398784644,0.294523839,0.892015954,WD,Abnorml,104000
200,-1.163868859,RL,0.348393782,0.103755015,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,1.350462264,-0.477223093,1.083743197,0.975240971,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.278261663,Gd,TA,PConc,Ex,TA,Av,GLQ,1.084604814,Unf,0.35190811,1.434550627,GasA,Ex,Y,SBrkr,1.369727814,-0.871155819,0.533611177,1.175170636,-0.240978467,0.796972968,-0.77342657,0.170694725,Ex,0.389787243,Typ,0.783736099,Attchd,1.032568664,Fin,1.75911355,1.662750951,TA,TA,Y,-0.950010987,0.448890525,-2.176031522,0.892015954,WD,Normal,274900
201,-1.163868859,RM,0.508133632,-0.119321314,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,-1.561917931,-0.477223093,1.050633798,0.926804047,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,TA,TA,PConc,Gd,TA,No,Unf,-1.352699498,Unf,1.155027448,0.201440655,GasA,Ex,Y,SBrkr,0.058080009,-0.871155819,-0.737421495,-0.838578727,-0.240978467,0.796972968,-0.77342657,-1.062113385,TA,-0.947037233,Typ,-1.026988951,Attchd,0.992065985,RFn,0.273739541,-0.094746738,TA,TA,Y,0.961687533,0.863964271,-1.251784371,1.642775976,WD,Normal,140000
202,-1.163868859,RL,0.30767115,0.20880315,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,-0.042179473,0.440400473,0.189789425,-0.380992901,Gable,CompShg,Plywood,Plywood,None,-0.821808876,TA,TA,CBlock,TA,TA,No,ALQ,0.73689828,LwQ,-0.45757904,0.365679339,GasA,TA,Y,SBrkr,0.470679607,-0.871155819,-0.342536044,-0.838578727,3.947456785,0.796972968,-0.77342657,0.170694725,TA,-0.234546787,Typ,1.637887226,Detchd,0.060504365,Unf,0.273739541,0.05359713,TA,TA,Y,1.145326159,0.985917807,-1.693650121,0.139917774,WD,Normal,171500
203,0.242561082,RL,-0.840348642,-0.503324622,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,-0.042179473,0.440400473,-1.565008721,-1.688789848,Gable,CompShg,MetalSd,MetalSd,None,-0.821808876,TA,Gd,BrkTil,Fa,TA,No,LwQ,0.713415358,Unf,-2.063377863,-0.993531076,GasA,Gd,Y,SBrkr,-0.765758631,1.040438419,-0.270779459,-0.838578727,-0.240978467,0.796972968,-0.77342657,-1.062113385,TA,-0.234546787,Min1,-1.026988951,Attchd,-2.207645666,Unf,-1.047567381,-0.286628907,TA,TA,Y,-0.950010987,-1.070939959,-0.444737988,-1.368400111,COD,Normal,112000
204,1.36277907,RM,-1.482936995,-1.371399746,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,-0.042179473,-0.477223093,1.083743197,0.926804047,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.233046407,Gd,TA,PConc,Gd,TA,Av,GLQ,0.756896694,Unf,-0.749639575,-0.42286672,GasA,Ex,Y,SBrkr,-0.82953036,-0.871155819,-1.57214435,1.175170636,-0.240978467,-1.024821705,-0.77342657,-2.32389117,Gd,-2.779671124,Typ,0.783736099,Attchd,1.032568664,RFn,0.273739541,-0.18566775,TA,TA,Y,1.000068045,-1.070939959,-2.176031522,0.139917774,WD,Normal,149000
205,0.242561082,RM,-0.840348642,-1.818860908,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,-0.782903446,1.263007318,-0.803492544,-1.688789848,Gable,CompShg,AsbShng,AsbShng,None,-0.821808876,TA,TA,CBlock,TA,TA,No,LwQ,0.326800551,Unf,-0.109252129,-0.733229144,GasA,TA,Y,SBrkr,-1.359054996,1.088710462,-0.330846278,-0.838578727,-0.240978467,-1.024821705,1.283688272,-1.062113385,TA,-0.947037233,Typ,-1.026988951,Detchd,-1.235581367,Unf,-1.047567381,-1.048185648,TA,TA,Y,-0.950010987,0.584339533,-0.837792285,0.892015954,WD,Normal,110000
206,-1.163868859,RL,1.207685539,0.514976842,Pave,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,0.667269616,-0.477223093,0.620211611,0.248687111,Gable,CompShg,HdBoard,HdBoard,None,-0.821808876,TA,TA,PConc,Gd,TA,No,Unf,-1.352699498,Unf,1.55338395,0.849424677,GasA,Ex,Y,SBrkr,0.842310512,-0.871155819,0.016982809,-0.838578727,-0.240978467,0.796972968,-0.77342657,0.170694725,TA,-0.947037233,Typ,-1.026988951,Attchd,0.465531156,RFn,0.273739541,0.173520719,TA,TA,Y,-0.950010987,0.571055826,-0.444737988,0.892015954,WD,Normal,180500
207,-1.163868859,RL,-1.396924957,0.794446777,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,-0.782903446,-0.477223093,-0.30685156,-1.10754676,Gable,CompShg,HdBoard,HdBoard,None,-0.821808876,TA,Gd,CBlock,TA,TA,No,Unf,-1.352699498,Unf,1.181567501,0.243311241,GasA,TA,Y,SBrkr,1.33937881,-0.871155819,0.503676181,-0.838578727,-0.240978467,-1.024821705,1.283688272,0.170694725,TA,0.946055733,Min2,0.783736099,Attchd,-0.66854386,RFn,-1.047567381,-0.515404233,TA,TA,Y,-0.950010987,0.513879064,-1.251784371,-0.61357209,WD,Normal,143900
208,-1.163868859,RL,0.279333776,0.617928684,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-1.561917931,-0.477223093,-0.373070358,-1.204420608,Gable,CompShg,Wd Sdng,Wd Sdng,None,-0.821808876,TA,TA,PConc,TA,TA,No,ALQ,0.486562253,Rec,-0.189953071,0.154947183,GasA,TA,Y,SBrkr,-0.001447953,-0.871155819,-0.794028612,1.175170636,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,-0.234546787,Typ,0.783736099,Attchd,-0.749549218,RFn,-1.047567381,-0.692167948,TA,TA,Y,1.265428031,-1.070939959,-0.837792285,0.139917774,WD,Normal,141000
209,0.493288017,RL,0.451597942,0.891078652,Pave,IR1,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,2Story,0.667269616,-0.477223093,0.553992813,0.200250187,Gable,CompShg,Plywood,Plywood,BrkFace,1.138657591,Gd,TA,CBlock,Gd,TA,Gd,GLQ,1.069729197,Unf,-1.152357862,0.280620714,GasA,Ex,Y,SBrkr,0.219094485,1.175970931,1.090492188,1.175170636,-0.240978467,0.796972968,1.283688272,0.170694725,TA,0.389787243,Typ,0.783736099,Attchd,0.384525798,Fin,0.273739541,-0.031565732,TA,TA,Y,0.703984302,0.793252601,-0.837792285,-0.61357209,WD,Normal,277000
210,-1.163868859,RL,0.30767115,-0.187326245,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.042179473,1.263007318,-0.240632762,-1.010672912,Hip,CompShg,HdBoard,HdBoard,Stone,1.276888374,TA,TA,CBlock,Gd,TA,No,Rec,0.86676531,Unf,-0.374571723,0.137174792,GasA,Ex,Y,SBrkr,-0.024448478,-0.871155819,-0.815876128,1.175170636,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,-0.234546787,Typ,-1.026988951,Attchd,-0.587538501,RFn,0.273739541,0.191182033,TA,Gd,Y,-0.950010987,-1.070939959,0.294523839,0.139917774,WD,Normal,145000
211,-0.511191529,RL,-0.030560912,-0.928562512,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.782903446,0.440400473,-1.531899322,-1.688789848,Gable,CompShg,Stucco,Stucco,None,-0.821808876,TA,TA,CBlock,TA,TA,No,Rec,0.549343199,Unf,-0.138185121,-0.384961509,GasA,TA,N,FuseA,-0.769472343,-0.871155819,-1.516287752,1.175170636,-0.240978467,-1.024821705,-0.77342657,-1.062113385,TA,-0.947037233,Typ,-1.026988951,NA,-0.887258327,NA,-2.151943886,-2.537644317,NA,NA,Y,-0.950010987,-1.070939959,-0.837792285,0.139917774,WD,Normal,98000
212,-1.163868859,RL,0.624803812,0.264555337,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,-0.042179473,-0.477223093,1.249290192,1.168988667,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,TA,TA,PConc,Gd,TA,Mn,GLQ,-0.560517342,Unf,1.23122063,0.4003656,GasA,Ex,Y,SBrkr,0.302830168,-0.871155819,-0.503715773,-0.838578727,-0.240978467,0.796972968,-0.77342657,0.170694725,Gd,-0.234546787,Typ,-1.026988951,Attchd,1.235082059,RFn,0.273739541,-0.004600949,TA,TA,Y,0.872491461,0.373593256,-1.251784371,1.642775976,WD,Normal,186000
213,0.493288017,FV,0.183504189,-0.098202126,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,0.667269616,-0.477223093,1.249290192,1.168988667,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,TA,TA,PConc,Gd,TA,No,GLQ,0.895099064,Unf,-1.228810096,-0.300334438,GasA,Ex,Y,SBrkr,-0.526956731,1.183951984,0.767842988,1.175170636,-0.240978467,0.796972968,1.283688272,0.170694725,Gd,0.389787243,Typ,0.783736099,Attchd,1.235082059,RFn,0.273739541,0.794250856,TA,TA,Y,1.037765667,1.110195423,0.294523839,0.892015954,New,Partial,252678
214,-1.163868859,RL,-1.221992638,0.779350429,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,-0.782903446,-0.477223093,0.785758606,0.490871731,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,TA,TA,PConc,Gd,TA,No,ALQ,0.80616616,Unf,-0.46346952,-0.092508647,GasA,Ex,Y,SBrkr,-0.334732224,-0.871155819,-1.109282659,-0.838578727,3.947456785,-1.024821705,-0.77342657,0.170694725,TA,-0.947037233,Typ,-1.026988951,Attchd,0.708547231,Unf,0.273739541,0.504797561,TA,TA,Y,1.126801826,-1.070939959,0.294523839,-1.368400111,WD,Normal,156000
215,0.493288017,RL,0.034685749,0.352081668,Pave,IR1,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,-0.042179473,1.263007318,0.189789425,-0.380992901,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.175629242,TA,TA,CBlock,Gd,TA,No,GLQ,0.429528952,Unf,-0.357924458,-0.810488195,GasA,Ex,Y,SBrkr,-1.502640163,1.132316794,-0.088814034,-0.838578727,-0.240978467,-1.024821705,1.283688272,0.170694725,TA,-0.234546787,Typ,-1.026988951,Attchd,-0.061003673,Fin,-1.047567381,-0.755193785,TA,TA,Y,-0.950010987,0.597263437,-1.251784371,1.642775976,WD,Normal,161750
216,-1.163868859,RL,0.183504189,0.186835497,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,-0.782903446,0.440400473,-0.472398555,0.539308655,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.979865399,TA,TA,CBlock,TA,TA,No,BLQ,0.402976141,Unf,0.508815112,0.088124939,GasA,TA,Y,SBrkr,0.364081322,-0.871155819,-0.444984252,-0.838578727,3.947456785,-1.024821705,-0.77342657,-1.062113385,Gd,-0.234546787,Min1,0.783736099,Attchd,-0.871057255,Unf,-1.047567381,-0.063109652,TA,TA,Y,-0.950010987,-1.070939959,-0.444737988,-1.368400111,WD,Normal,134450
217,-1.163868859,RL,-0.118875317,-0.141123478,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.667269616,-0.477223093,1.083743197,0.926804047,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.280969805,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.988546826,Unf,0.077458975,0.874300577,GasA,Ex,Y,SBrkr,0.829451632,-0.871155819,0.00448135,1.175170636,-0.240978467,0.796972968,-0.77342657,0.170694725,Gd,0.946055733,Typ,-1.026988951,Attchd,1.032568664,Unf,0.273739541,0.102606544,TA,TA,Y,0.978098412,1.064249157,-0.837792285,0.139917774,WD,Normal,210000
218,0.697949989,RM,-0.489499458,0.166386597,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,-1.561917931,-1.51988773,-1.531899322,-1.688789848,Gable,CompShg,MetalSd,MetalSd,None,-0.821808876,TA,TA,CBlock,TA,TA,No,Unf,-1.352699498,Unf,0.465566663,-0.81801232,GasA,Fa,N,SBrkr,-0.977209434,1.071544699,-0.229884737,-0.838578727,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,0.946055733,Typ,-1.026988951,Detchd,-1.5596028,Unf,-1.047567381,-1.202261794,TA,TA,Y,-0.950010987,1.331479103,0.987151737,-1.368400111,WD,Family,107000
219,0.242561082,RL,0.685763262,1.060747643,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,0.667269616,2.697487289,-1.068367736,1.023677895,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.308901395,Gd,Gd,CBlock,TA,TA,No,BLQ,0.373816187,Unf,0.00446609,-0.542543378,GasA,Ex,Y,SBrkr,0.102632674,1.161377681,0.928862903,-0.838578727,3.947456785,-1.024821705,1.283688272,0.170694725,Gd,0.946055733,Typ,1.637887226,Attchd,-1.600105479,Unf,0.273739541,-0.135562731,TA,TA,Y,-0.950010987,1.15615294,-0.444737988,0.139917774,WD,Normal,311500
220,1.36277907,RL,-1.221992638,-2.101378424,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,0.667269616,-0.477223093,1.116852596,1.023677895,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.582548975,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.790148798,Unf,1.306888623,0.477977783,GasA,Ex,Y,SBrkr,0.394227438,-0.871155819,-0.416042097,-0.838578727,-0.240978467,0.796972968,-0.77342657,-1.062113385,Gd,-0.947037233,Typ,-1.026988951,Attchd,1.073071343,Fin,0.273739541,-0.103803263,TA,TA,Y,0.897388722,-1.070939959,-1.251784371,-1.368400111,New,Partial,167240
221,-1.163868859,RL,0.225233561,-0.02147784,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,0.667269616,-0.477223093,1.149961995,1.023677895,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,Gd,TA,PConc,Gd,TA,Mn,Unf,-1.352699498,Unf,1.643659386,1.001977542,GasA,Ex,Y,SBrkr,0.959613485,-0.871155819,0.131231167,-0.838578727,-0.240978467,0.796972968,-0.77342657,-1.062113385,Gd,-0.947037233,Typ,-1.026988951,Attchd,1.113574022,RFn,0.273739541,0.924269157,TA,TA,Y,1.262073799,0.557391577,-0.837792285,-1.368400111,New,Partial,204900
222,0.493288017,RL,-0.002104231,-0.230323961,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,-0.042179473,-0.477223093,1.017524399,0.829930199,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,Gd,TA,PConc,Gd,TA,No,Unf,-1.352699498,Unf,0.994994054,-0.047005169,GasA,Ex,Y,SBrkr,-0.271251556,1.241702434,1.375377842,-0.838578727,-0.240978467,0.796972968,1.283688272,1.382399626,Gd,0.946055733,Typ,0.783736099,BuiltIn,0.951563306,RFn,0.273739541,-0.323600375,TA,TA,Y,0.931260321,0.710281732,1.962786108,0.892015954,ConLI,Normal,2.00E+05
223,0.493288017,RL,0.701176953,0.452141333,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,-0.042179473,0.440400473,0.123570627,-0.477866749,Gable,CompShg,VinylSd,VinylSd,None,-0.821808876,TA,TA,CBlock,Gd,TA,No,ALQ,0.6439105,Unf,-0.835751692,-0.750597849,GasA,TA,Y,SBrkr,-0.973228162,1.142559437,0.237448423,1.175170636,-0.240978467,0.796972968,1.283688272,0.170694725,TA,-0.234546787,Typ,0.783736099,Attchd,-0.142009031,RFn,0.273739541,-0.121939727,TA,TA,Y,1.105521281,1.422379454,-1.693650121,-1.368400111,WD,Normal,179900
224,-1.163868859,RL,0.098986303,0.279410955,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,-1.561917931,0.440400473,-0.008866969,-0.671614445,Gable,CompShg,HdBoard,HdBoard,None,-0.821808876,TA,TA,CBlock,TA,TA,No,ALQ,0.615175298,LwQ,-0.847443539,-0.384961509,GasA,Gd,Y,SBrkr,-0.769472343,-0.871155819,-1.516287752,-0.838578727,-0.240978467,-1.024821705,-0.77342657,-1.062113385,TA,-1.778463795,Typ,-1.026988951,Detchd,0.425028477,Unf,0.273739541,0.504797561,TA,TA,Y,1.115649546,-1.070939959,-1.251784371,0.892015954,WD,Abnorml,97000
225,-1.163868859,RL,1.344349229,0.765448646,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,2.652217587,-0.477223093,1.050633798,0.878367123,Hip,CompShg,VinylSd,VinylSd,BrkFace,1.473147107,Ex,TA,PConc,Ex,TA,Gd,GLQ,-0.414122866,Unf,2.535014239,2.717701635,GasA,Ex,Y,SBrkr,2.371974115,-0.871155819,1.536774228,-0.838578727,-0.240978467,0.796972968,-0.77342657,0.170694725,Ex,0.946055733,Typ,0.783736099,Attchd,0.992065985,Fin,1.75911355,2.104704368,TA,TA,Y,1.157855023,1.096864436,-0.068282341,0.892015954,WD,Normal,386250
226,1.68690397,RM,-2.747541387,-3.181292426,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,-0.782903446,-0.477223093,-0.008866969,-0.671614445,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.16035249,TA,TA,CBlock,TA,TA,No,Unf,-1.352699498,Unf,0.361438822,-0.960087404,GasA,TA,Y,SBrkr,-1.796240638,1.123488064,-0.28913444,-0.838578727,-0.240978467,0.796972968,1.283688272,0.170694725,TA,-0.234546787,Typ,-1.026988951,Detchd,0.506033835,Unf,-1.047567381,-0.848247483,TA,TA,Y,-0.950010987,-1.070939959,-0.444737988,0.892015954,COD,Abnorml,112000
227,0.493288017,RL,0.586200593,0.174981108,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,0.667269616,-0.477223093,0.785758606,0.490871731,Gable,CompShg,VinylSd,VinylSd,BrkFace,1.296226827,Gd,TA,PConc,Gd,TA,No,GLQ,0.66001569,Unf,0.37660528,0.380869341,GasA,Ex,Y,SBrkr,0.307984209,1.248622851,1.693578912,-0.838578727,-0.240978467,0.796972968,1.283688272,1.382399626,Gd,1.448118643,Typ,0.783736099,Attchd,0.668044552,RFn,1.75911355,1.115151354,TA,TA,Y,1.126801826,1.135802765,-0.068282341,-0.61357209,WD,Abnorml,290000
228,1.68690397,RM,-2.747541387,-2.985333196,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,-0.042179473,0.440400473,-0.041976368,-0.720051368,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.136997101,TA,TA,CBlock,TA,TA,No,Rec,0.341738813,Unf,-0.839636313,-1.349971119,GasA,TA,Y,SBrkr,-2.679838491,1.065977546,-1.11836033,-0.838578727,-0.240978467,-1.024821705,1.283688272,-1.062113385,TA,-0.947037233,Typ,-1.026988951,Detchd,0.344023119,Unf,-1.047567381,-0.848247483,TA,TA,Y,-0.950010987,-1.070939959,0.987151737,0.139917774,WD,Normal,106000
229,-1.163868859,RL,0.098986303,-0.124976017,Pave,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,-0.782903446,-0.477223093,-0.141304565,-0.86536214,Gable,CompShg,HdBoard,HdBoard,None,-0.821808876,TA,TA,CBlock,TA,TA,No,ALQ,0.910874765,Unf,-1.27575152,-0.272322285,GasA,TA,Y,SBrkr,-0.596250018,-0.871155819,-1.354682621,-0.838578727,-0.240978467,-1.024821705,-0.77342657,0.170694725,TA,-0.947037233,Typ,0.783736099,Detchd,-0.18251171,Unf,-1.047567381,-0.577088609,TA,TA,Y,-0.950010987,-1.070939959,-0.444737988,1.642775976,WD,Normal,125000
230,1.36277907,RL,-1.221992638,-1.997440673,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,0.667269616,-0.477223093,1.116852596,1.023677895,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.582548975,Gd,TA,PConc,Gd,TA,Av,GLQ,-0.790148798,Unf,1.46948475,0.743085721,GasA,Ex,Y,SBrkr,1.074248539,-0.871155819,0.24324119,-0.838578727,-0.240978467,0.796972968,-0.77342657,-1.062113385,Gd,0.389787243,Typ,0.783736099,Attchd,1.073071343,Fin,0.273739541,-0.140107695,TA,TA,Y,0.987083353,0.330935164,-0.444737988,0.892015954,WD,Normal,192500
